"geo_id","2004_blank","2004_A","2004_C","2004_I","2004_M","2004_R","2004_V","2005_blank","2005_A","2005_C","2005_I","2005_M","2005_R","2005_V","2006_blank","2006_A","2006_C","2006_I","2006_M","2006_R","2006_V","2007_blank","2007_A","2007_C","2007_I","2007_M","2007_R","2007_V","2008_blank","2008_A","2008_C","2008_I","2008_M","2008_R","2008_V","2009_blank","2009_A","2009_C","2009_I","2009_M","2009_R","2009_V","2010_blank","2010_A","2010_C","2010_I","2010_M","2010_R","2010_V","2011_blank","2011_A","2011_C","2011_I","2011_M","2011_R","2011_V","2012_blank","2012_A","2012_C","2012_I","2012_M","2012_R","2012_V","2013_blank","2013_A","2013_C","2013_I","2013_M","2013_R","2013_V","2014_blank","2014_A","2014_C","2014_I","2014_M","2014_R","2014_V"
"06081601502",291,0,0,0,0,0,4,301,0,0,0,0,0,0,52,0,8,0,4,230,7,0,0,9,0,4,279,6,0,0,9,0,4,282,6,238,0,2,0,0,60,1,7,0,9,0,5,274,5,0,0,9,0,5,282,5,0,0,0,0,0,0,0,0,0,9,0,5,281,6,0,0,0,0,0,0,0
"06081601601",499,0,0,0,0,0,0,732,0,0,0,0,0,0,71,0,117,19,23,409,95,0,0,129,19,23,480,102,0,0,127,20,20,494,106,700,0,14,2,1,47,8,26,0,126,20,20,493,89,0,0,128,20,20,505,109,3,0,2,0,0,2,2,0,0,128,20,20,510,109,0,0,0,0,0,0,0
"06081601603",1552,0,0,0,0,0,0,1552,0,0,0,0,0,0,274,0,4,1,9,1265,0,0,0,6,1,9,1526,1,0,0,6,1,9,1536,1,1270,0,1,0,0,281,1,31,0,6,1,9,1496,1,0,0,6,1,9,1536,1,0,0,0,0,0,0,0,0,0,6,1,9,1536,1,0,0,0,0,0,0,0
"06081601604",1251,0,0,0,0,0,0,1254,0,0,0,0,0,0,251,0,60,1,4,937,2,0,0,63,1,4,1172,2,0,0,62,1,5,1185,2,1007,0,7,0,0,240,1,19,0,61,1,5,1165,2,0,0,62,1,5,1185,2,1,0,0,0,0,0,0,0,0,62,1,5,1185,2,0,0,0,0,0,0,0
"06081601605",1641,0,0,0,0,0,0,1645,0,0,0,0,0,0,326,0,2,2,7,1306,2,0,0,3,2,7,1619,2,0,0,2,2,7,1631,4,1351,0,1,0,0,293,1,23,0,3,2,7,1600,3,0,0,3,2,7,1631,3,0,0,0,0,0,0,0,0,0,3,2,7,1631,3,0,0,0,0,0,0,0
"06081601700",1349,0,0,0,0,0,0,1350,0,0,0,0,0,0,256,0,7,0,11,1076,1,0,0,7,0,11,1330,1,0,0,7,0,11,1332,1,1129,0,4,0,0,217,1,26,0,7,0,11,1300,2,0,0,7,0,11,1331,2,1,0,0,0,0,0,0,0,0,7,0,11,1331,2,0,0,0,0,0,0,0
"06081601800",2004,0,0,0,0,0,0,2007,0,0,0,0,0,0,318,0,16,0,9,1663,1,0,0,16,0,9,1973,2,0,0,16,0,8,1980,3,1667,0,2,0,0,338,0,42,0,17,0,8,1929,3,0,0,17,0,8,1979,3,0,0,0,0,0,1,0,0,0,17,0,8,1979,3,0,0,0,0,0,0,0
"06081601901",1130,0,0,0,0,0,0,1132,0,0,0,0,0,0,187,0,1,0,16,927,1,0,0,1,0,16,1112,1,0,0,1,0,16,1122,2,963,0,0,0,2,176,0,15,0,0,0,16,1115,2,0,0,0,0,16,1133,2,2,0,0,0,0,0,0,0,0,0,0,16,1133,2,0,0,0,0,0,0,0
"06081601902",899,0,0,0,0,0,2,917,0,0,0,0,0,0,144,0,20,1,20,714,21,0,0,24,1,22,844,22,0,0,22,1,19,863,22,770,0,6,0,0,151,3,12,0,23,1,21,845,24,0,0,23,1,21,861,24,8,0,0,1,0,2,4,0,0,25,1,25,859,28,0,0,0,0,0,0,0
"06081602000",2463,0,0,0,0,0,1,2486,0,0,0,0,0,0,427,0,3,0,28,2009,19,0,0,3,0,28,2421,35,0,0,4,0,28,2436,39,2031,0,2,0,1,450,23,55,0,3,0,28,2369,39,1,0,3,0,28,2437,39,1,0,0,0,0,1,1,0,0,3,0,28,2438,38,0,0,0,0,0,0,0
"06081602100",561,0,0,0,0,0,0,587,0,0,0,0,0,0,109,0,30,10,4,414,20,0,0,40,12,4,500,24,0,0,41,12,4,507,25,469,0,6,6,1,106,1,8,0,40,13,4,497,25,0,0,40,13,4,508,24,1,0,0,0,0,0,1,0,0,40,13,4,509,23,0,0,0,0,0,0,0
"06081602200",1151,0,0,0,0,0,2,1167,0,0,0,0,0,0,169,0,134,4,23,824,13,0,0,151,4,23,966,14,0,0,153,4,22,976,16,951,0,31,0,10,177,3,15,0,154,4,22,952,18,0,0,157,4,22,971,18,0,0,1,0,0,3,1,0,0,157,4,22,971,18,0,0,0,0,0,0,0
"06081602300",1786,0,1,0,0,0,6,1956,0,0,0,0,0,0,259,0,172,680,45,681,130,1,0,191,753,45,831,136,0,0,195,746,47,843,146,1701,0,23,100,2,156,6,34,0,196,739,47,818,148,4,0,202,754,47,843,154,4,0,1,3,0,0,2,0,0,201,757,47,843,155,0,0,0,0,0,0,0
"06081602400",1951,0,0,0,0,0,3,1974,0,0,0,0,0,0,273,0,41,0,30,1611,19,0,0,42,0,32,1869,21,0,0,44,0,31,1877,22,1654,0,5,0,2,309,4,34,0,44,0,31,1840,22,0,0,44,0,31,1878,22,1,0,0,0,0,2,1,0,0,44,0,31,1879,20,0,0,0,0,0,0,0
"06081602500",1578,0,0,0,0,0,1,1605,0,0,0,0,0,0,291,0,1,0,20,1280,14,0,0,1,0,20,1555,13,0,0,3,0,20,1581,43,1318,0,1,0,0,301,27,34,0,2,0,20,1561,27,0,0,3,0,20,1601,23,0,0,0,0,0,0,0,0,0,3,0,20,1609,15,0,0,0,0,0,0,0
"06081602600",2237,0,0,0,0,0,3,2312,0,0,0,0,0,0,421,0,20,1,8,1851,11,0,0,20,1,8,2398,12,0,0,20,1,8,2459,12,2102,0,3,0,1,437,1,39,0,20,1,8,2453,12,0,0,20,1,8,2501,12,1,0,0,0,0,2,0,0,0,20,1,8,2501,12,0,0,0,0,0,0,0
"06081602700",1336,0,0,0,0,0,0,1359,0,0,0,0,0,0,289,0,3,0,16,1035,16,0,0,4,0,16,1308,22,0,0,5,0,16,1413,21,1146,0,2,0,0,300,7,27,0,5,0,16,1376,21,0,0,5,0,16,1413,21,1,0,0,0,1,0,0,0,0,5,0,16,1412,22,0,0,0,0,0,0,0
"06081602800",1352,0,0,0,0,0,2,1389,0,0,0,0,0,0,257,0,2,0,6,1090,35,0,0,6,0,6,1332,39,0,0,6,0,6,1342,36,1141,0,1,0,0,237,11,38,0,6,0,6,1296,36,0,0,6,0,6,1342,38,1,0,0,0,1,0,0,0,0,6,0,6,1342,38,0,0,0,0,0,0,0
"06081602900",1082,0,0,0,0,0,1,1122,0,0,0,0,0,0,189,0,40,0,10,854,29,0,0,43,0,10,1026,38,0,0,42,0,11,1031,38,935,0,9,0,0,164,14,20,0,43,0,10,1007,41,0,0,43,0,10,1029,40,0,0,0,0,0,0,0,0,0,43,0,10,1031,38,0,0,0,0,0,0,0
"06081603000",1298,0,0,0,0,1,10,1420,0,0,0,0,0,0,204,0,71,9,36,981,120,0,0,82,11,36,1163,122,0,0,76,11,36,1172,151,1154,0,21,2,7,218,44,24,0,76,11,36,1164,127,0,0,78,11,36,1196,125,0,0,0,0,0,2,8,0,0,78,11,36,1199,122,0,0,0,0,0,0,0
"06081603100",1272,0,0,0,0,0,11,1486,0,0,0,0,0,0,225,0,14,1,21,1029,197,0,0,17,1,22,1219,223,0,0,17,1,22,1222,229,1210,0,4,1,2,229,45,32,0,17,1,22,1192,225,0,0,17,1,22,1224,228,0,0,0,0,0,2,3,0,0,17,1,22,1225,226,0,0,0,0,0,0,0
"06081603200",1399,0,0,0,0,2,4,1520,0,0,0,0,0,0,231,1,43,2,9,1119,118,0,1,46,2,9,1326,130,0,1,50,2,8,1335,132,1239,1,15,1,0,249,23,28,1,50,2,8,1297,135,0,0,50,2,8,1335,135,2,0,2,0,0,3,1,0,0,50,2,8,1335,135,0,0,0,0,0,0,0
"06081603300",2365,0,0,0,0,0,24,2487,0,0,0,0,0,0,326,0,15,0,48,1989,109,0,0,17,0,48,2291,123,0,0,18,0,46,2298,129,2082,0,3,0,1,367,38,48,0,18,0,46,2244,128,0,0,18,0,46,2300,127,3,0,0,0,0,1,0,0,0,17,0,46,2301,127,0,0,0,0,0,0,0
"06081603400",1958,0,0,0,0,0,0,1981,0,0,0,0,0,0,343,0,0,0,35,1581,22,0,0,1,0,36,1910,23,0,0,1,0,34,1922,24,1651,0,0,0,2,325,3,33,0,1,0,34,1883,24,0,0,1,0,34,1922,24,0,0,0,0,0,0,0,0,0,1,0,34,1922,24,0,0,0,0,0,0,0
"06081603700",1714,0,0,0,0,0,1,1718,0,0,0,0,0,0,286,0,5,0,17,1408,3,0,0,5,0,17,1679,5,0,0,10,0,17,1702,21,1422,0,8,0,0,304,16,40,0,10,0,17,1673,8,0,0,11,0,17,1717,5,0,0,0,0,0,0,1,0,0,11,0,17,1717,5,0,0,0,0,0,0,0
"06081603801",1312,0,0,0,0,0,0,1312,0,0,0,0,0,0,232,0,1,0,0,1079,0,0,0,1,0,0,1293,0,0,0,1,0,0,1311,0,1118,0,0,0,0,194,0,17,0,1,0,0,1291,0,0,0,1,0,0,1311,0,0,0,0,0,0,0,0,0,0,1,0,0,1311,0,0,0,0,0,0,0,0
"06081603802",1585,0,0,0,0,0,0,1596,0,0,0,0,0,0,226,0,4,1,19,1333,13,0,0,5,1,20,1555,37,0,0,5,1,20,1570,25,1372,0,0,0,1,247,1,26,0,5,1,20,1535,25,0,0,5,1,20,1566,29,0,0,0,0,0,0,0,0,0,5,1,20,1541,55,0,0,0,0,0,0,0
"06081603900",1620,0,0,0,0,0,1,1640,0,0,0,0,0,0,252,0,46,0,23,1305,14,0,0,55,0,23,1542,14,0,0,55,0,23,1548,14,1371,0,9,0,3,352,3,35,0,55,0,23,1642,13,0,0,57,0,22,1693,13,2,0,0,0,2,0,0,0,0,57,0,22,1693,13,0,0,0,0,0,0,0
"06081604000",1204,0,0,0,0,0,0,1207,0,0,0,0,0,0,187,0,47,0,10,962,1,0,0,48,0,10,1139,2,0,0,48,0,10,1147,2,1010,0,5,0,0,192,0,21,0,48,0,9,1122,2,0,0,49,0,9,1147,3,0,0,1,0,0,1,1,0,0,49,0,9,1147,2,0,0,0,0,0,0,0
"06081604101",1550,0,0,0,0,0,3,1572,0,0,0,0,0,0,248,0,206,5,22,1074,17,0,0,221,5,22,1287,16,0,0,225,5,20,1302,20,1306,0,24,0,2,239,2,27,0,220,5,21,1272,21,0,0,224,5,21,1302,21,0,0,0,0,0,0,1,0,0,224,5,21,1301,22,0,0,0,0,0,0,0
"06081604102",1018,0,0,0,0,0,0,1042,0,0,0,0,0,0,140,0,43,2,9,837,14,0,0,45,2,9,966,13,0,0,45,2,9,976,13,912,0,4,0,1,131,1,22,0,45,2,9,956,11,2,0,49,2,10,982,12,3,0,3,0,1,0,0,0,0,47,2,9,982,12,0,0,0,0,0,0,0
"06081604200",1063,0,0,0,0,0,2,1084,0,0,0,0,0,0,194,0,55,74,22,720,19,0,0,56,77,22,899,22,0,0,61,78,22,902,21,905,0,10,6,0,159,4,14,0,62,76,22,883,22,0,0,63,76,22,901,22,1,0,0,0,0,0,0,0,0,63,76,22,901,22,0,0,0,0,0,0,0
"06081604400",967,0,0,0,0,1,1,1008,0,0,0,0,0,0,126,0,168,14,30,643,27,0,0,181,16,30,738,30,0,0,186,15,28,851,34,911,0,27,1,0,170,6,24,0,187,13,28,907,37,2,0,188,14,28,953,38,0,0,0,2,0,2,0,0,0,198,14,28,1095,40,0,0,0,0,0,0,0
"06081604500",1180,0,0,0,0,0,0,1195,0,0,0,0,0,0,183,0,10,0,19,970,13,0,0,11,0,19,1145,14,0,0,11,0,19,1151,14,986,0,0,0,3,204,2,19,0,11,0,19,1131,11,0,0,11,0,19,1154,11,0,0,0,0,0,0,0,0,0,11,0,19,1154,11,0,0,0,0,0,0,0
"06081604600",947,0,0,0,0,2,1,959,0,0,0,0,0,0,122,0,1,0,13,814,9,0,0,1,0,13,930,11,0,0,1,0,12,935,12,789,0,0,0,0,172,36,29,0,1,0,12,919,32,0,0,1,0,12,955,29,0,0,0,0,0,2,1,0,0,1,0,12,972,12,0,0,0,0,0,0,0
"06081604700",940,0,0,0,0,0,3,953,0,0,0,0,0,0,138,1,1,0,11,793,9,1,1,1,0,11,930,8,0,0,2,0,11,932,8,779,0,0,0,0,174,1,23,0,1,0,11,909,9,1,0,2,0,11,934,9,1,0,0,0,0,3,0,0,0,2,0,11,935,10,0,0,0,0,0,0,0
"06081604800",1099,0,0,0,0,0,0,1102,0,0,0,0,0,0,164,0,5,0,9,922,2,0,0,5,0,10,1083,2,0,0,6,0,10,1084,2,903,0,2,0,0,197,0,34,0,6,0,10,1048,2,0,0,6,0,10,1084,2,0,0,0,0,0,0,0,0,0,6,0,10,1084,2,0,0,0,0,0,0,0
"06081604900",1226,0,0,0,0,0,0,1238,0,0,0,0,0,0,174,0,1,0,6,1047,10,0,0,1,0,6,1215,10,0,0,1,0,6,1221,11,1016,0,1,0,0,219,3,32,0,1,0,6,1184,11,0,0,1,0,6,1221,11,1,0,0,0,0,0,0,0,0,1,0,6,1223,9,0,0,0,0,0,0,0
"06081605000",2214,0,0,0,0,2,1,2246,0,0,0,0,0,0,322,0,39,0,32,1831,26,0,0,50,0,32,2125,28,0,0,50,0,30,2141,32,1795,0,12,0,0,441,5,62,0,49,0,30,2073,32,0,0,51,0,30,2144,32,2,0,2,0,0,4,1,0,0,50,0,30,2146,30,0,0,0,0,0,0,0
"06081605100",1106,0,0,0,0,0,0,1135,0,0,0,0,0,0,144,0,149,151,21,655,15,0,0,163,168,21,755,16,0,0,160,175,23,778,16,971,0,21,23,0,139,1,25,0,153,175,24,756,16,0,0,161,176,24,787,16,0,0,0,0,1,2,1,0,0,161,176,24,787,16,0,0,0,0,0,0,0
"06081605200",1145,0,0,0,0,1,0,1153,0,0,0,0,0,0,177,0,1,0,9,965,3,0,0,1,0,9,1136,3,0,0,1,0,9,1160,3,912,0,0,0,7,252,2,37,0,1,0,9,1118,2,0,0,1,0,9,1161,2,0,0,0,0,0,3,0,0,0,1,0,9,1162,1,0,0,0,0,0,0,0
"06081605300",1424,0,0,0,0,0,0,1430,0,0,0,0,0,0,208,0,28,1,15,1177,1,0,0,29,2,15,1379,0,0,0,32,2,15,1382,1,1149,0,5,1,0,278,0,37,0,31,2,15,1341,3,0,0,32,2,15,1381,3,1,0,0,0,0,2,1,0,0,32,2,15,1383,1,0,0,0,0,0,0,0
"06081605400",1608,0,0,0,0,0,0,1621,0,0,0,0,0,0,274,0,73,18,15,1234,8,0,0,76,20,15,1492,8,0,0,76,19,15,1502,10,1334,0,7,3,0,278,0,36,0,75,19,14,1465,11,0,0,75,19,14,1509,11,0,0,0,0,1,1,1,0,0,75,19,14,1509,11,0,0,0,0,0,0,0
"06081605500",1307,0,0,0,0,1,0,1353,0,0,0,0,0,0,179,0,206,1,15,944,8,2,0,226,1,15,1102,9,0,0,228,1,16,1108,11,1092,0,44,0,4,233,0,23,0,224,0,16,1091,12,2,0,230,0,16,1117,11,3,0,1,0,0,3,0,0,0,231,0,16,1117,15,0,0,0,0,0,0,0
"06081605600",2065,0,0,0,0,2,7,2128,0,0,0,0,0,0,326,0,3,0,42,1703,54,2,0,3,0,42,2011,60,0,0,3,0,42,2025,58,1736,0,0,0,0,382,11,50,0,3,0,42,1962,62,2,0,3,0,42,2025,61,6,0,0,0,0,6,2,0,0,3,0,42,2027,59,0,0,0,0,0,0,0
"06081605700",1958,0,0,0,0,0,3,2020,0,0,0,0,0,0,298,0,2,0,30,1633,56,0,0,2,0,30,1915,61,0,0,2,0,30,1922,66,1602,0,0,0,0,408,10,56,0,2,0,30,1863,65,0,0,2,0,30,1922,66,1,0,0,0,0,1,0,0,0,2,0,30,1925,64,0,0,0,0,0,0,0
"06081605800",856,0,0,0,0,0,1,866,0,0,0,0,0,0,146,0,0,0,3,711,6,0,0,0,0,3,846,10,0,0,0,0,2,856,8,689,0,0,0,0,176,1,19,0,0,0,2,835,8,0,0,0,0,2,856,8,1,0,0,0,0,2,0,0,0,0,0,2,856,8,0,0,0,0,0,0,0
"06081605900",1224,0,0,0,0,0,0,1235,0,0,0,0,0,0,157,0,78,0,10,989,1,0,0,86,0,10,1131,1,0,0,90,0,10,1140,1,1043,0,13,0,1,186,0,25,0,89,0,10,1122,1,0,0,90,0,10,1150,1,1,0,0,0,1,5,0,0,0,90,0,10,1150,1,0,0,0,0,0,0,0
"06081606000",1661,0,0,0,0,1,1,1672,0,0,0,0,0,0,224,0,33,25,3,1383,5,0,0,35,31,3,1584,5,0,0,36,31,3,1598,5,1436,0,2,5,0,230,0,26,0,36,30,3,1567,4,0,0,36,31,3,1603,4,2,0,0,0,0,3,0,0,0,37,31,3,1600,4,0,0,0,0,0,0,0
"06081606100",1067,0,0,0,0,0,0,1085,0,0,0,0,0,0,202,0,12,2,14,838,19,0,0,14,2,15,1025,19,0,0,14,2,15,1037,19,872,0,0,0,2,213,0,12,0,15,2,15,1018,18,0,0,15,2,15,1037,18,0,0,0,0,0,0,0,0,0,15,2,15,1037,18,0,0,0,0,0,0,0
"06081606200",1262,0,0,0,0,1,0,1295,0,0,0,0,0,0,222,0,35,24,16,976,22,0,0,40,27,16,1181,24,0,0,42,28,15,1188,24,1079,0,5,1,1,211,1,14,0,41,28,15,1169,24,0,0,42,28,15,1207,26,1,0,0,0,0,13,1,0,0,42,28,15,1207,26,0,0,0,0,0,0,0
"06081606300",1508,0,0,0,0,1,3,1535,0,0,0,0,0,0,189,0,234,42,4,1058,17,0,0,271,55,6,1233,19,0,0,276,53,6,1242,20,1335,0,42,12,0,203,5,24,0,271,52,6,1215,20,0,0,276,53,6,1242,20,3,0,2,0,0,1,0,0,0,276,53,6,1242,20,0,0,0,0,0,0,0
"06081606400",1183,0,3,0,0,0,0,1191,0,0,0,0,0,0,184,0,24,0,6,986,6,0,0,31,0,7,1157,7,0,0,32,0,6,1224,7,1037,0,7,0,3,219,3,20,0,32,0,6,1199,7,0,0,33,0,6,1224,8,2,0,4,0,0,2,0,0,0,32,0,6,1224,8,0,0,0,0,0,0,0
"06081606500",1299,0,0,0,0,0,0,1303,0,0,0,0,0,0,176,0,6,0,8,1110,3,0,0,7,0,8,1281,3,0,0,6,0,8,1286,4,1014,0,4,0,5,281,0,42,0,6,0,8,1240,2,0,0,6,0,8,1289,2,0,0,0,0,0,1,1,0,0,6,0,8,1289,1,0,0,0,0,0,0,0
"06081606600",1116,0,0,0,0,0,1,1136,0,0,0,0,0,0,179,0,85,14,8,837,15,0,0,87,14,8,1006,15,0,0,86,14,9,1078,14,981,0,11,1,0,218,0,28,0,84,14,11,1056,14,0,0,84,14,11,1088,14,0,0,0,0,0,0,0,0,0,83,14,12,1088,14,0,0,0,0,0,0,0
"06081606700",906,0,0,0,0,0,2,914,0,0,0,0,0,0,111,0,16,0,10,770,41,0,0,17,0,10,876,42,0,0,17,0,10,879,42,766,0,0,0,0,155,27,19,0,17,0,10,864,34,0,0,17,0,10,887,34,0,0,0,0,0,0,0,0,0,17,0,10,887,34,0,0,0,0,0,0,0
"06081606800",1140,0,0,0,0,0,0,1160,0,0,0,0,0,0,173,0,13,0,10,944,20,0,0,14,0,10,1112,23,0,0,15,0,11,1113,24,950,0,1,0,1,203,8,39,0,15,0,11,1072,24,0,0,15,0,11,1113,24,0,0,0,0,0,0,0,0,0,15,0,11,1113,24,0,0,0,0,0,0,0
"06081606900",836,0,0,0,0,0,1,849,0,0,0,0,0,0,119,0,9,0,9,699,14,0,0,9,0,9,812,17,0,0,9,0,9,815,17,692,0,0,0,0,155,3,22,0,9,0,9,793,17,0,0,9,0,9,815,17,0,0,0,0,0,1,0,0,0,9,0,9,815,17,0,0,0,0,0,0,0
"06081607000",1013,0,0,0,0,1,0,1057,0,0,0,0,0,0,111,0,0,0,8,913,25,0,0,0,0,8,1049,26,0,0,0,0,8,1065,26,901,0,0,0,0,197,1,21,0,0,0,8,1041,26,0,0,0,0,8,1067,26,1,0,0,0,0,3,0,0,0,0,0,8,1065,26,0,0,0,0,0,0,0
"06081607100",1141,0,0,0,0,0,0,1148,0,0,0,0,0,0,161,0,0,0,12,971,4,0,0,0,0,12,1127,6,0,0,0,0,12,1130,6,940,0,0,0,0,207,1,22,0,0,0,12,1104,6,0,0,0,0,12,1130,6,0,0,0,0,0,0,0,0,0,0,0,12,1130,6,0,0,0,0,0,0,0
"06081607200",671,0,0,0,0,0,0,675,0,0,0,0,0,0,109,0,68,0,1,493,4,0,0,70,0,1,593,4,0,0,71,0,1,599,4,572,0,7,0,0,96,0,11,0,71,0,1,585,4,0,0,71,0,1,599,4,1,0,0,0,0,0,0,0,0,71,0,1,599,4,0,0,0,0,0,0,0
"06081607300",1323,0,0,0,0,0,0,1326,0,0,0,0,0,0,185,0,1,0,9,1128,3,0,0,2,0,9,1306,3,0,0,2,0,9,1312,3,1070,0,1,0,0,254,1,32,0,2,0,9,1275,3,0,0,2,0,9,1312,3,1,0,0,0,0,0,0,0,0,2,0,9,1312,3,0,0,0,0,0,0,0
"06081607400",1348,0,0,0,0,0,1,1356,0,0,0,0,0,0,186,0,89,0,14,1062,5,0,0,94,0,14,1234,5,0,0,94,0,17,1244,5,1094,0,8,0,3,254,1,34,0,93,0,17,1208,5,0,0,94,0,20,1244,5,0,0,0,0,3,0,0,0,0,94,0,17,1244,5,0,0,0,0,0,0,0
"06081607500",831,0,0,0,1,0,1,926,0,0,0,0,0,0,131,0,93,19,12,659,13,0,0,103,25,12,772,13,0,0,102,23,12,777,15,751,0,20,4,0,155,0,18,0,100,22,11,757,17,4,0,104,23,11,777,23,5,0,2,0,1,0,2,0,0,102,23,11,778,25,0,0,0,0,0,0,0
"06081607600",1115,0,0,0,0,0,0,1121,0,0,0,0,0,0,170,0,34,25,6,883,3,0,0,38,33,6,1028,3,0,0,41,33,6,1038,3,918,0,9,2,0,191,1,28,0,39,34,6,1008,3,0,0,39,35,6,1038,3,1,0,1,0,1,0,0,0,0,39,35,6,1038,4,0,0,0,0,0,0,0
"06081607701",923,0,0,0,0,0,0,967,0,0,0,0,0,0,198,0,12,3,4,736,14,0,0,12,3,4,924,14,0,0,14,3,4,953,14,785,0,4,2,0,197,0,13,0,13,3,4,935,14,0,0,14,3,4,953,14,0,0,1,0,0,192,0,0,0,14,3,4,953,15,0,0,0,0,0,0,0
"06081607702",803,0,0,0,0,0,0,804,0,0,0,0,0,0,163,0,1,0,4,636,0,0,0,1,0,4,790,0,0,0,1,0,4,799,0,658,0,0,0,0,146,0,15,0,1,0,4,776,0,0,0,1,0,4,799,0,0,0,0,0,0,0,0,0,0,1,0,4,799,0,0,0,0,0,0,0,0
"06081607800",1033,0,0,0,0,0,0,1033,0,0,0,0,0,0,188,0,7,0,10,828,0,0,0,7,0,10,1009,0,0,0,8,0,10,1015,0,832,0,0,0,0,201,0,21,0,10,0,10,987,0,0,0,10,0,10,1013,0,0,0,0,0,0,0,0,0,0,10,0,10,1013,0,0,0,0,0,0,0,0
"06081607900",1293,0,0,0,0,0,0,1308,0,0,0,0,0,0,218,0,50,0,9,1021,10,0,0,56,0,9,1224,10,0,0,53,0,9,1233,13,1099,0,11,0,0,195,3,25,0,52,0,9,1205,13,0,0,56,0,9,1233,13,0,0,0,0,0,0,0,0,0,56,0,9,1233,13,0,0,0,0,0,0,0
"06081608001",854,0,0,0,0,0,0,861,0,0,0,0,0,0,125,0,1,0,2,728,5,0,0,1,0,2,851,5,0,0,1,0,2,853,5,728,0,0,0,0,133,0,19,0,1,0,2,830,5,0,0,1,0,2,853,5,2,0,0,0,0,0,0,0,0,1,0,2,853,5,0,0,0,0,0,0,0
"06081608002",1411,0,0,0,0,0,0,1417,0,0,0,0,0,0,226,0,1,0,8,1176,6,0,0,2,0,8,1380,6,0,0,2,0,8,1392,6,1151,0,1,0,0,256,0,29,0,2,0,8,1358,6,0,0,2,0,8,1392,6,1,0,0,0,0,9,0,0,0,2,0,8,1392,6,0,0,0,0,0,0,0
"06081608004",1841,0,0,0,0,0,1,1932,0,0,0,0,0,0,267,0,73,50,16,1488,38,0,0,85,55,16,1719,45,0,0,82,55,16,1732,48,1601,0,9,18,0,304,1,44,0,81,55,16,1679,47,0,0,84,56,16,1732,53,1,0,7,0,0,0,7,0,0,81,56,16,1732,48,0,0,0,0,0,0,0
"06081608013",1063,0,0,0,0,0,0,1095,0,0,0,0,0,0,163,0,0,0,6,904,22,0,0,0,0,6,1051,32,0,0,0,0,6,1057,32,891,0,0,0,0,199,5,41,0,0,0,6,1010,32,0,0,0,0,6,1057,32,0,0,0,0,0,0,0,0,0,0,0,6,1056,33,0,0,0,0,0,0,0
"06081608023",885,0,0,0,0,0,0,886,0,0,0,0,0,0,126,0,1,0,12,746,1,0,0,1,0,12,867,1,0,0,1,0,12,872,1,722,0,0,0,0,164,0,38,0,1,0,12,834,1,0,0,1,0,12,872,1,0,0,0,0,0,0,0,0,0,1,0,12,872,1,0,0,0,0,0,0,0
"06081608100",1016,0,0,0,0,0,0,1024,0,0,0,0,0,0,180,0,0,0,7,829,8,0,0,0,0,7,1003,8,0,0,0,0,7,1009,8,815,0,0,0,0,208,1,36,0,0,0,7,965,9,0,0,0,0,7,1008,9,1,0,0,0,0,0,0,0,0,0,0,7,1008,9,0,0,0,0,0,0,0
"06081608200",1016,0,0,0,0,0,0,1022,0,0,0,0,0,0,159,0,6,1,9,842,5,0,0,7,1,9,994,5,0,0,7,1,9,999,6,814,0,2,0,0,205,1,27,0,7,1,9,964,6,0,0,7,1,9,999,6,0,0,1,0,0,0,1,0,0,7,1,9,999,6,0,0,0,0,0,0,0
"06081608300",830,0,0,0,0,0,0,840,0,0,0,0,0,0,136,0,2,0,8,685,9,0,0,2,0,8,818,10,0,0,2,0,7,821,10,681,0,2,0,1,155,1,26,0,2,0,7,795,9,0,0,2,0,7,821,10,0,0,0,0,0,0,0,0,0,2,0,7,821,10,0,0,0,0,0,0,0
"06081608400",1060,0,0,0,0,0,0,1063,0,0,0,0,0,0,181,0,17,1,8,854,2,0,0,17,1,8,1023,2,0,0,18,1,8,1034,2,876,0,7,0,0,180,0,18,0,18,1,8,1012,2,0,0,18,1,8,1034,2,1,0,0,0,0,0,0,0,0,18,1,8,1034,2,0,0,0,0,0,0,0
"06081608501",1440,0,0,0,0,0,2,1449,0,0,0,0,0,0,263,0,13,0,5,1160,9,0,0,18,0,5,1397,11,0,0,21,0,4,1415,12,1172,0,1,0,1,276,2,31,0,21,0,3,1378,13,0,0,21,0,4,1414,13,0,0,1,0,0,2,2,0,0,21,0,4,1414,13,0,0,0,0,0,0,0
"06081608502",789,0,0,0,0,0,1,791,0,0,0,0,0,0,116,0,5,8,4,657,1,0,0,5,9,4,767,1,0,0,6,9,4,771,1,663,0,0,4,0,124,0,16,0,7,9,3,752,1,0,0,7,9,3,771,1,0,0,0,0,0,0,0,0,0,7,9,3,771,1,0,0,0,0,0,0,0
"06081608600",1040,0,0,0,0,0,1,1061,0,0,0,0,0,0,141,0,49,54,12,785,23,0,0,53,54,13,909,23,0,0,53,55,12,921,23,881,0,5,8,1,165,4,29,0,53,55,12,886,25,0,0,53,55,12,919,26,1,0,0,0,0,0,2,0,0,53,55,12,919,26,0,0,0,0,0,0,0
