"geo_id","sqft_median","sqft_count","rooms_median","rooms_count","bedrms_median","bedrms_count","sqft_median_2012_sales","sqft_count_2012_sales","rooms_median_2012_sales","rooms_count_2012_sales","bedrms_median_2012_sales","bedrms_count_2012_sales"
"06097151309",1470.0,1613,5.0,1612,3.0,1612,1358.0,68,5.0,68,3.0,68
"06097151310",1364.0,1094,5.0,1090,3.0,1092,1312.0,60,5.0,60,3.0,60
"06097151311",1584.0,1896,6.0,1891,3.0,1891,1565.5,96,5.0,96,3.0,96
"06097151401",1258.0,1055,5.0,1050,3.0,1051,1311.5,48,5.0,48,3.0,48
"06097151402",1366.0,824,5.0,778,3.0,788,1465.0,37,5.0,37,3.0,37
"06097151502",1598.0,2152,6.0,2143,3.0,2143,1544.5,90,5.0,90,3.0,90
"06097151503",2226.0,1399,7.0,1399,3.0,1399,2328.0,45,8.0,45,4.0,45
"06097151504",1582.0,1306,6.0,1308,3.0,1307,1545.0,63,6.0,63,3.0,63
"06097151601",1552.0,1591,6.0,1590,2.0,1589,1540.0,85,6.0,85,2.0,85
"06097151602",1820.0,1915,6.0,1913,2.0,1913,1695.0,137,6.0,136,2.0,136
"06097151700",1545.0,1540,5.0,1544,3.0,1548,1426.0,78,5.0,78,3.0,78
"06097151800",1285.0,1929,5.0,1932,3.0,1931,1236.0,93,5.0,93,3.0,93
"06097151900",1131.0,755,5.0,741,2.0,747,1009.5,28,5.0,28,2.0,28
"06097152000",1602.5,238,6.0,232,3.0,236,1752.0,11,5.0,7,2.0,9
"06097152100",1304.0,586,5.0,582,3.0,584,1281.0,23,5.0,23,3.0,23
"06097152201",1258.0,984,5.0,982,3.0,984,1200.0,41,5.0,40,2.0,40
"06097152202",1530.5,1612,6.0,1603,3.0,1609,1393.5,70,6.0,69,3.0,69
"06097152203",1556.0,1001,5.0,997,3.0,999,1635.0,38,5.0,37,3.0,38
"06097152300",1748.0,1677,6.0,1676,3.0,1677,1752.0,61,6.0,61,3.0,61
"06097152400",2483.0,3031,8.0,3020,3.0,3025,2554.0,151,8.0,150,3.0,151
"06097152501",1448.0,1107,5.0,1102,3.0,1105,1427.0,64,6.0,63,3.0,63
"06097152502",1380.0,981,5.0,981,3.0,986,1400.0,44,5.0,44,3.0,44
"06097152600",2010.0,2845,7.0,2836,3.0,2841,1984.5,116,7.0,116,3.0,116
"06097152701",1910.0,1367,7.0,1337,3.0,1360,1878.0,64,6.5,64,3.0,64
"06097152702",1878.0,1116,7.0,1111,3.0,1118,1886.0,48,7.0,48,3.0,48
"06097152801",1492.0,1708,5.0,1654,3.0,1654,1538.0,69,6.0,68,3.0,68
"06097152802",1118.0,872,4.0,859,2.0,861,1135.5,46,4.0,46,2.0,46
"06097152903",1300.0,1029,5.0,1020,3.0,1023,1246.5,54,5.0,54,3.0,54
"06097152904",1474.0,1608,6.0,1606,3.0,1606,1414.5,62,6.0,62,3.0,62
"06097152905",1523.0,1148,6.0,944,3.0,1149,1308.0,44,5.0,43,3.0,44
"06097152906",1641.0,1154,6.0,1143,3.0,1145,1644.0,52,6.5,52,3.0,52
"06097153001",1351.5,1132,5.0,1107,3.0,1110,1307.0,51,5.0,51,3.0,51
"06097153002",1179.0,1596,5.0,1579,3.0,1580,1176.0,87,5.0,84,3.0,83
"06097153003",1240.0,1240,5.0,1230,3.0,1232,1168.0,60,5.0,60,3.0,60
"06097153005",1579.0,2006,6.0,2004,3.0,2005,1591.5,84,6.0,84,3.0,84
"06097153006",1400.0,1889,5.0,1867,3.0,1870,1404.0,79,5.0,79,3.0,79
"06097153102",1209.0,940,5.0,934,3.0,940,1166.0,43,5.0,42,3.0,43
"06097153103",1241.0,784,5.0,778,3.0,782,1248.0,39,5.0,39,3.0,39
"06097153104",1167.0,516,4.0,497,2.0,509,1196.0,19,5.0,19,3.0,19
"06097153200",1486.0,1483,6.0,1451,3.0,1453,1566.0,69,6.0,68,3.0,67
"06097153300",1368.0,2276,5.0,2251,3.0,2262,1335.0,136,5.0,135,3.0,136
"06097153401",1505.0,1929,6.0,1910,3.0,1913,1414.0,66,5.0,66,3.0,66
"06097153403",1568.5,1108,5.0,1105,3.0,1106,1662.0,41,5.0,40,3.0,40
"06097153404",1716.0,1216,6.0,1208,3.0,1209,1457.0,43,6.0,43,3.0,43
"06097153501",1710.0,1317,6.0,1311,3.0,1313,1632.0,41,5.0,40,3.0,40
"06097153502",1800.5,1094,6.0,1086,3.0,1089,1927.0,30,6.0,30,3.0,30
"06097153600",1642.0,1567,5.0,1562,3.0,1559,1832.0,50,7.0,50,3.0,50
"06097153703",1016.0,2109,4.0,2090,2.0,2058,1001.0,109,4.0,108,2.0,108
"06097153704",1058.0,1800,4.0,1778,2.0,1769,1057.5,74,4.0,74,2.0,74
"06097153705",1230.0,1293,4.0,1289,2.0,1277,1439.0,55,5.0,55,3.0,55
"06097153706",1352.0,1526,5.0,1502,2.0,1494,1407.0,65,5.0,65,2.0,65
"06097153801",1552.0,1886,6.0,1881,3.0,1881,1692.0,97,6.0,97,3.0,97
"06097153804",1817.0,1107,6.0,1107,3.0,1107,1671.0,51,6.0,51,3.0,51
"06097153806",1788.0,1047,7.0,1045,3.0,1042,1614.5,46,7.0,46,3.0,46
"06097153807",1946.0,1267,7.0,1267,3.0,1268,1946.0,55,7.5,54,4.0,55
"06097153808",1419.0,793,5.0,756,3.0,817,1173.5,42,5.0,42,3.0,42
"06097153809",1837.0,1134,7.0,1123,3.0,1132,1732.0,43,7.0,43,3.0,43
"06097153901",1417.0,1734,5.0,1712,3.0,1708,1380.0,84,6.0,82,3.0,82
"06097153902",1408.0,1007,5.0,976,3.0,982,1316.5,36,5.0,36,3.0,36
"06097153903",1628.0,1385,6.0,1388,3.0,1391,1483.0,77,5.0,77,3.0,77
"06097154000",1740.0,602,5.0,598,3.0,597,1674.0,22,6.0,22,3.0,22
"06097154100",1630.0,848,5.0,841,3.0,840,1805.0,31,6.0,31,3.0,31
"06097154201",1176.0,853,5.0,851,3.0,854,1008.0,41,5.0,40,3.0,40
"06097154202",1531.0,1623,6.0,1616,3.0,1621,1531.0,97,6.0,96,2.5,96
"06097154302",1701.0,1810,5.0,1796,3.0,1784,2144.0,79,6.0,79,3.0,79
"06097154303",1718.0,1716,5.0,1709,2.0,1710,1691.0,79,5.0,78,2.0,79
"06097154304",1066.0,1214,4.0,1194,2.0,1180,1084.5,36,4.5,36,2.0,36
"06097201500",2072.0,1,5.0,1,3.0,1,2072.0,1,5.0,1,3.0,1
