"geo_id","1988_price_sqft","1988_count","1989_price_sqft","1989_count","1990_price_sqft","1990_count","1991_price_sqft","1991_count","1992_price_sqft","1992_count","1993_price_sqft","1993_count","1994_price_sqft","1994_count","1995_price_sqft","1995_count","1996_price_sqft","1996_count","1997_price_sqft","1997_count","1998_price_sqft","1998_count","1999_price_sqft","1999_count","2000_price_sqft","2000_count","2001_price_sqft","2001_count","2002_price_sqft","2002_count","2003_price_sqft","2003_count","2004_price_sqft","2004_count","2005_price_sqft","2005_count","2006_price_sqft","2006_count","2007_price_sqft","2007_count","2008_price_sqft","2008_count","2009_price_sqft","2009_count","2010_price_sqft","2010_count","2011_price_sqft","2011_count","2012_price_sqft","2012_count","2013_price_sqft","2013_count","2014_price_sqft","2014_count"
"06081608002",363.57,16,371.8,18,391.4,7,320.05,15,314.41,17,338.17,12,313.92,17,297.87,9,271.15,26,323.58,23,313.83,14,364.07,22,487.86,10,480.24,11,442.95,18,442.52,14,514.39,10,634.03,8,595.15,18,524.83,11,424.29,1,441.61,9,406.31,8,"",0,385.17,16,428.66,12,507.96,6
"06081608004",292.05,80,345.15,49,361.64,39,313.43,43,297.82,65,260.53,30,244.32,44,218.63,42,250.22,34,271.84,39,328.59,81,370.74,75,466.45,41,441.96,40,440.28,57,442.44,50,534.93,68,588.07,56,557.1,59,557.58,47,532.74,5,436.15,39,410.36,30,"",0,393.53,39,495.24,42,527.17,17
"06081608013",267.66,22,344.15,13,340.73,10,343.52,7,280.66,13,293.81,2,251.2,10,222.45,11,248.19,10,262.34,8,294.15,16,343.38,13,425.3,11,461.77,14,432.31,13,421.08,12,495.58,18,638.77,9,615.52,12,544.85,14,"",0,429.34,7,398.47,6,"",0,416.19,9,517.7,15,584.91,5
"06081608100",261.87,6,268.24,1,370.56,2,247.09,15,272.55,21,249.65,9,220.21,10,229.78,9,220.84,13,236.17,19,283.02,19,314.14,22,389.54,7,443.09,9,429.86,15,446.95,20,460.19,22,586.97,22,567.54,21,550.95,16,484.28,2,411.52,6,344.04,8,"",0,307.27,15,362.86,24,384.73,8
"06081608200","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,289.1,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081608300",327.6,17,432.69,9,312.34,10,398.83,5,330.17,10,341.79,3,311.33,3,315.71,3,302.55,5,354.67,5,361.52,5,401.45,8,401.21,2,514.3,3,509.14,3,548.88,2,635.08,3,678.87,3,646.19,7,558.57,1,609.43,3,514.73,2,482.89,2,"",0,428.67,3,590.14,4,664.36,1
"06081608400",260.97,55,300.74,34,372.04,25,356.64,23,299.39,14,259.84,19,268.33,9,228.82,14,254.57,24,283.73,39,307.58,38,365.91,36,456.18,42,531.0,20,466.25,26,520.69,36,569.88,39,642.31,28,689.73,37,534.74,25,412.82,8,363.33,17,381.05,24,"",0,331.44,32,442.26,23,459.03,12
"06081608501",154.2,3,217.76,1,172.35,1,154.94,1,73.42,2,121.29,1,328.21,2,277.12,1,"",0,163.45,4,151.81,3,239.54,5,234.37,3,"",0,"",0,252.55,2,279.79,1,262.34,5,83.39,2,259.17,6,"",0,397.26,1,179.29,3,"",0,146.03,2,329.55,2,134.74,1
"06081608502",274.21,98,337.53,52,365.16,22,307.93,33,304.04,31,270.09,23,247.84,30,262.85,14,243.35,27,269.57,33,302.13,46,331.96,21,433.57,24,463.57,22,444.87,38,450.71,34,517.5,35,593.47,33,550.53,34,534.4,18,442.93,3,394.9,21,361.59,19,"",0,339.37,20,471.06,19,508.33,13
"06081608600",254.07,5,338.36,6,127.51,3,289.01,2,278.95,6,275.52,18,253.94,1,255.96,2,270.5,6,216.84,5,284.53,6,284.2,7,313.45,2,423.13,7,384.1,5,388.08,5,509.86,9,307.14,5,483.17,9,529.44,2,"",0,269.3,4,388.55,5,"",0,383.85,5,378.28,4,574.0,1
"06081608700",276.86,30,314.53,19,319.56,11,314.87,17,302.32,12,211.03,13,258.38,12,236.69,7,251.59,7,271.5,20,285.47,14,310.36,14,469.87,10,511.32,9,459.72,12,474.28,16,516.65,23,590.36,15,574.47,25,563.1,13,545.81,1,426.34,9,374.76,12,"",0,294.76,16,427.18,14,437.5,11
"06081608800","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,948.32,1,"",0,"",0,"",0,"",0,"",0,128.64,2,"",0,68.07,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081608900",287.28,32,375.58,18,342.31,8,290.67,22,302.14,20,306.78,14,263.24,14,273.67,10,255.39,15,231.96,15,304.37,18,371.11,18,453.89,18,401.2,11,411.38,13,408.47,10,526.72,16,600.51,42,546.88,13,564.79,14,525.0,3,431.92,17,387.43,8,"",0,377.03,9,483.81,23,581.97,9
"06081609000",42.66,1,144.84,1,187.97,1,"",0,277.78,1,413.12,1,137.95,2,54.52,1,120.06,2,150.73,3,137.53,1,"",0,460.02,2,"",0,"",0,328.85,2,194.22,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,235.52,1,259.15,4,"",0
"06081609100","",0,"",0,"",0,"",0,267.78,1,"",0,"",0,"",0,"",0,"",0,"",0,257.99,5,"",0,"",0,"",0,485.41,1,"",0,603.71,1,"",0,"",0,"",0,"",0,"",0,"",0,428.87,1,"",0,"",0
