"geo_id","2004_Y","2004_N","2004_U","2005_Y","2005_N","2005_U","2006_Y","2006_N","2006_U","2007_Y","2007_N","2007_U","2008_Y","2008_N","2008_U","2009_Y","2009_N","2009_U","2010_Y","2010_N","2010_U","2011_Y","2011_N","2011_U","2012_Y","2012_N","2012_U","2013_Y","2013_N","2013_U","2014_Y","2014_N","2014_U"
"06001430102",11,3,0,0,0,0,705,64,0,825,69,5,819,78,5,158,14,3,788,76,4,820,79,6,799,101,6,804,102,4,0,0,0
"06001430200",27,4,0,0,0,0,1912,203,1,2253,240,5,2269,255,3,403,65,4,2156,275,5,2244,283,5,2219,310,3,2204,327,2,0,0,0
"06001430300",18,2,0,0,0,0,1002,112,1,1167,139,1,1182,135,1,210,27,5,1134,147,3,1160,162,6,1149,177,2,1148,184,2,0,0,0
"06001430400",3,0,0,0,0,0,605,39,0,708,53,0,708,57,1,122,12,2,681,56,1,704,63,0,702,65,0,696,71,0,0,0,0
"06001430500",21,2,0,0,0,0,987,273,0,1228,336,1,1232,338,0,249,72,9,1178,334,6,1226,348,5,1200,377,3,1175,404,1,0,0,0
"06001430600",18,4,0,0,0,0,1520,239,1,1810,312,1,1801,340,1,335,64,7,1713,350,2,1773,373,6,1768,384,2,1759,397,1,0,0,0
"06001430700",11,1,0,0,0,0,905,171,0,1118,199,0,1106,214,0,232,49,5,1032,238,1,1074,248,3,1070,249,3,1060,263,0,0,0,0
"06001430800",20,4,0,0,0,0,1147,264,1,1370,321,3,1375,325,3,267,65,8,1279,378,5,1350,395,7,1350,409,4,1336,422,3,0,0,0
"06001430900",7,3,0,0,0,0,322,261,1,385,297,1,393,293,1,76,50,4,358,304,4,365,321,2,362,325,1,358,329,1,0,0,0
"06001431000",9,0,0,0,0,0,291,115,0,336,135,1,330,146,1,70,31,3,320,160,2,323,166,6,319,178,1,320,178,1,0,0,0
"06001431100",9,2,0,0,0,0,405,128,1,496,151,0,499,153,0,112,25,4,461,161,1,479,178,2,473,185,2,469,191,0,0,0,0
"06001431200",18,1,0,0,0,0,1216,356,1,1492,425,0,1474,461,0,272,90,8,1408,467,2,1437,491,10,1409,525,4,1397,541,2,0,0,0
"06001432100",7,0,0,0,0,0,873,135,0,1070,164,0,1072,182,0,202,35,4,1022,192,0,1059,199,2,1044,214,2,1041,219,0,0,0,0
"06001432200",8,2,0,0,0,0,628,164,0,764,212,0,762,218,0,141,40,3,730,219,1,752,226,2,743,235,2,739,240,1,0,0,0
"06001432300",15,2,0,0,0,0,882,228,0,1107,271,0,1088,300,1,214,59,7,1026,310,3,1062,322,8,1028,357,6,1031,360,1,0,0,0
"06001432400",14,2,0,0,0,0,598,346,1,763,452,2,890,340,3,188,73,7,828,368,9,849,382,6,824,412,4,829,406,2,0,0,0
"06001432501",14,2,0,0,0,0,715,194,0,861,241,0,865,253,0,166,50,3,819,257,1,834,281,2,824,291,1,814,302,0,0,0,0
"06001432502",11,0,0,0,0,0,708,126,0,911,151,1,896,169,3,157,22,2,861,176,5,858,202,9,861,219,2,844,223,2,0,0,0
"06001432600",14,4,0,0,0,0,777,390,1,962,455,4,947,476,4,160,66,9,884,517,5,900,529,14,878,561,5,868,574,4,0,0,0
"06001432700",7,2,0,0,0,0,640,100,0,748,118,1,748,126,1,118,32,7,688,144,2,727,145,2,713,161,1,700,174,1,0,0,0
"06001432800",9,2,0,0,0,0,994,141,2,1201,188,0,1187,213,0,231,43,4,1120,229,2,1148,248,5,1148,254,1,1131,273,0,0,0,0
"06001433000",9,3,0,0,0,0,1000,166,0,1192,196,0,1189,208,0,221,33,7,1116,230,3,1141,253,3,1128,267,2,1121,276,0,0,0,0
"06001433102",10,1,0,0,0,0,754,240,0,890,277,0,883,290,0,137,46,6,823,308,3,848,321,5,835,337,2,822,352,0,0,0,0
"06001433103",1,1,0,0,0,0,243,147,0,324,160,1,306,181,1,73,30,5,291,179,1,291,197,0,289,199,0,278,210,0,0,0,0
"06001433104",5,1,0,0,0,0,333,128,0,402,147,1,403,150,1,66,22,3,376,158,3,383,166,6,390,167,1,386,171,1,0,0,0
"06001433200",10,0,0,0,0,0,1060,207,0,1230,245,2,1220,265,1,199,37,5,1190,273,2,1218,278,5,1195,328,2,1196,328,1,0,0,0
"06001433300",22,2,0,0,0,0,1509,279,0,1814,328,0,1806,345,0,285,51,13,1697,383,2,1751,398,2,1725,425,1,1724,427,0,0,0,0
"06001433400",30,2,0,0,0,0,1470,259,0,1756,326,4,1756,343,4,293,44,11,1658,375,6,1697,406,11,1669,444,5,1666,452,4,0,0,0
"06001433500",10,1,0,0,0,0,1019,138,1,1165,181,0,1169,186,0,198,29,2,1108,199,2,1138,216,0,1102,251,1,1094,260,0,0,0,0
"06001433600",10,0,0,0,0,0,1039,202,0,1233,246,0,1259,348,0,215,44,10,1202,362,0,1214,384,6,1202,404,0,1187,420,0,0,0,0
"06001433700",7,2,0,0,0,0,350,202,0,464,244,1,458,256,1,79,52,6,435,265,3,445,273,3,431,294,4,426,303,0,0,0,0
"06001433800",15,2,0,0,0,0,1010,283,0,1253,368,1,1237,394,2,215,93,16,1176,418,3,1186,441,9,1140,493,3,1148,490,1,0,0,0
"06001433900",4,0,0,0,0,0,224,139,0,322,201,0,334,230,0,68,69,9,357,257,2,386,256,6,389,260,1,386,264,0,0,0,0
"06001434000",8,1,0,0,0,0,440,204,1,592,247,1,556,317,1,117,63,9,550,288,5,564,305,9,547,327,3,536,339,1,0,0,0
"06001435102",22,4,1,0,0,0,942,173,1,1255,229,1,1257,238,0,214,49,10,1176,291,6,1205,302,13,1202,317,5,1208,321,0,0,0,0
"06001435103",22,1,0,0,0,0,1430,272,0,1758,315,1,1831,321,0,440,40,6,1789,345,5,1935,369,8,1919,423,3,1952,405,1,0,0,0
"06001435104",6,0,0,0,0,0,345,153,2,689,222,3,695,236,3,132,55,15,592,298,8,574,350,17,537,394,6,531,403,3,0,0,0
"06001435200",16,1,0,0,0,0,892,156,3,1149,198,2,1125,229,2,241,57,4,1082,234,5,1101,260,9,1100,266,6,1104,269,3,0,0,0
"06001435300",8,3,0,0,0,0,553,183,0,718,222,1,707,263,1,155,57,5,683,272,2,691,280,8,692,278,4,681,294,1,0,0,0
"06001435400",6,1,0,0,0,0,386,318,0,578,323,0,594,325,0,144,88,9,544,349,2,556,356,7,524,391,4,516,406,1,0,0,0
"06001435500",5,1,0,0,0,0,387,193,1,501,235,1,495,253,2,109,53,5,461,264,7,474,271,7,469,281,3,457,291,3,0,0,0
"06001435601",6,1,0,0,0,0,357,264,0,455,316,1,440,334,3,82,78,6,410,353,3,421,364,5,412,375,3,405,382,1,0,0,0
"06001435602",6,1,0,0,0,0,418,264,0,544,339,1,540,357,2,101,77,4,504,367,7,515,382,7,508,396,5,509,394,2,0,0,0
"06001435700",12,0,0,0,0,0,825,150,0,1045,194,0,1031,217,1,178,62,8,970,237,3,992,249,8,1001,248,0,994,254,1,0,0,0
"06001435800",15,1,0,0,0,0,1074,195,0,1328,244,0,1314,272,0,229,58,10,1252,286,8,1276,304,5,1266,317,2,1265,320,0,0,0,0
"06001435900",14,0,0,0,0,0,1240,176,1,1468,214,0,1453,238,0,225,45,6,1389,255,3,1417,270,4,1385,304,1,1377,313,0,0,0,0
"06001436000",14,2,0,0,0,0,981,195,0,1214,239,0,1212,247,0,229,31,5,1191,251,7,1217,271,1,1213,276,1,1217,273,0,0,0,0
"06001436100",18,2,0,0,0,0,830,177,0,1090,222,0,1084,238,0,206,39,6,1025,250,4,1054,269,2,1046,277,1,1044,281,0,0,0,0
"06001436200",2,0,0,0,0,0,142,186,0,178,194,0,176,198,0,34,32,7,168,199,1,170,204,2,162,213,2,161,213,1,0,0,0
"06001436300",7,3,0,0,0,0,529,349,0,711,445,0,698,473,1,153,129,15,636,528,3,676,620,10,784,724,4,920,786,0,0,0,0
"06001436401",22,1,0,0,0,0,1222,339,1,1545,421,1,1514,461,3,284,117,24,1467,460,9,1514,464,17,1484,503,8,1502,497,3,0,0,0
"06001436402",13,2,0,0,0,0,802,96,0,975,112,3,969,122,5,182,31,4,925,135,6,956,145,9,956,151,5,961,151,3,0,0,0
"06001436500",5,1,0,0,0,0,332,111,0,436,136,0,420,163,0,96,35,3,401,165,5,404,173,4,388,197,5,408,190,2,0,0,0
"06001436601",10,3,0,0,0,0,561,213,0,742,265,0,717,297,0,129,59,9,674,306,5,697,317,3,686,327,3,688,328,0,0,0,0
"06001436602",6,0,0,0,0,0,285,91,0,368,111,0,360,138,0,70,29,7,385,135,0,399,129,5,398,144,2,389,152,0,0,0,0
"06001436700",7,3,0,0,0,0,403,259,1,523,312,1,515,325,1,105,54,5,502,330,4,514,343,5,584,401,5,638,404,1,0,0,0
"06001436800",12,0,0,0,0,0,546,88,0,691,111,0,683,121,0,129,24,2,657,123,1,672,128,3,648,151,4,645,158,0,0,0,0
"06001436900",9,5,0,0,0,0,661,168,0,882,216,0,868,238,0,179,46,9,813,256,5,820,281,7,782,323,2,811,296,0,0,0,0
"06001437000",16,2,0,0,0,0,816,173,1,1053,215,0,1036,239,0,199,48,6,978,248,4,987,281,7,939,335,2,929,347,0,0,0,0
"06001437101",11,2,0,0,0,0,962,158,0,1439,220,1,1446,248,1,311,63,13,1461,288,8,1557,301,9,1579,335,3,1596,353,1,0,0,0
"06001437102",14,1,0,0,0,0,611,128,0,836,158,3,803,192,5,181,37,11,747,208,4,764,227,10,737,259,5,721,275,4,0,0,0
"06001437200",22,0,0,0,0,0,948,167,0,1190,196,1,1168,236,2,211,53,7,1193,254,13,1256,275,6,1299,277,6,1309,271,2,0,0,0
"06001437300",9,1,0,0,0,0,419,81,1,540,115,2,530,115,3,111,25,4,502,128,1,514,130,4,505,139,3,508,139,1,0,0,0
"06001437400",15,1,0,0,0,0,640,78,0,844,104,0,826,126,0,152,30,8,780,133,7,807,142,3,799,151,2,792,160,0,0,0,0
"06001437500",2,0,0,0,0,0,253,97,0,333,121,0,331,126,0,71,21,1,307,127,3,318,138,3,320,138,0,324,134,0,0,0,0
"06001437600",6,2,0,0,0,0,478,94,0,627,123,1,605,148,3,98,35,8,550,175,2,570,180,6,564,191,2,565,191,1,0,0,0
"06001437701",2,0,0,0,0,0,159,120,1,239,154,0,234,163,0,67,40,2,206,173,2,205,186,7,190,205,3,198,199,0,0,0,0
"06001437702",1,1,0,0,0,0,63,138,0,84,163,0,80,171,0,20,15,3,66,189,1,67,192,2,66,195,0,61,200,0,0,0,0
"06001437800",14,2,0,0,0,0,793,105,0,1043,141,0,1035,177,0,184,40,9,999,180,3,1023,187,6,1024,199,2,1013,211,1,0,0,0
"06001437900",5,1,0,0,0,0,234,62,0,310,81,0,300,91,0,60,14,2,292,88,2,297,92,4,290,100,2,285,107,0,0,0,0
"06001438000",10,0,0,0,0,0,608,92,0,757,118,0,737,144,0,144,34,5,705,145,2,729,150,2,725,154,3,720,159,0,0,0,0
"06001438100",29,2,0,0,0,0,1309,173,1,1718,223,0,1676,277,0,335,55,20,1597,275,7,1651,301,2,1638,314,4,1636,318,1,0,0,0
"06001438201",12,0,1,0,0,0,653,81,0,858,111,0,828,147,1,137,40,7,788,169,5,805,183,6,811,184,1,805,191,0,0,0,0
"06001438203",14,0,0,0,0,0,692,122,0,850,149,0,839,168,0,168,38,6,801,181,4,823,195,6,774,253,1,801,227,0,0,0,0
"06001438204",11,0,0,0,0,0,747,118,1,938,150,0,917,182,1,196,42,9,887,183,5,920,199,1,865,256,1,892,235,0,0,0,0
"06001438300",17,1,0,0,0,0,581,101,0,783,141,0,748,178,0,166,27,15,722,180,2,729,193,4,726,199,0,720,206,0,0,0,0
"06001438400",4,1,0,0,0,0,444,70,1,567,69,1,572,68,1,82,16,3,551,79,2,566,84,1,563,86,2,560,91,1,0,0,0
"06001440100",5,3,0,0,0,0,353,83,0,486,101,1,480,117,1,95,26,9,431,141,2,441,153,6,427,170,2,431,168,1,0,0,0
"06001440200",2,0,0,0,0,0,615,286,0,801,319,1,786,346,1,155,69,13,733,382,4,751,399,5,745,412,1,755,403,1,0,0,0
"06001440301",24,1,0,0,0,0,1165,156,0,1427,214,4,1413,245,0,248,75,8,1336,250,4,1398,262,4,1391,273,0,1382,282,0,0,0,0
"06001440304",13,1,0,0,0,0,705,203,0,908,249,0,905,264,1,174,41,6,843,288,3,868,298,5,856,315,0,848,322,0,0,0,0
"06001440305",12,6,0,0,0,0,664,133,0,863,168,0,862,167,0,166,37,4,819,161,0,855,173,1,848,181,0,845,184,0,0,0,0
"06001440306",12,2,0,0,0,0,636,174,0,837,214,0,822,234,0,155,40,13,770,250,5,777,277,3,740,319,2,734,331,0,0,0,0
"06001440307",7,0,1,0,0,0,669,189,0,835,223,0,827,243,0,155,27,5,783,274,3,791,294,8,781,313,0,781,314,0,0,0,0
"06001440308",15,1,0,0,0,0,878,114,0,1080,139,0,1080,147,0,238,31,8,1018,163,2,1055,171,3,1036,190,3,1031,198,0,0,0,0
"06001440331",4,1,0,0,0,0,375,280,1,474,309,1,467,320,1,105,31,8,431,345,5,455,352,6,464,350,1,456,355,1,0,0,0
"06001440332",18,0,0,0,0,0,646,29,0,836,41,0,826,56,0,204,20,2,749,69,0,808,73,2,797,86,0,795,88,0,0,0,0
"06001440333",12,1,0,0,0,0,571,109,0,713,132,0,709,141,0,163,24,1,652,163,1,684,163,6,668,184,1,667,186,0,0,0,0
"06001440334",18,1,0,0,0,0,720,118,0,941,152,0,922,168,1,204,34,4,884,169,0,895,193,2,891,197,1,885,204,0,0,0,0
"06001440335",15,1,2,0,0,0,823,164,1,1147,287,6,1275,178,1,361,48,8,1191,189,3,1275,217,7,1247,251,3,1225,275,1,0,0,0
"06001440336",9,4,0,0,0,0,740,314,0,933,354,2,911,385,2,199,41,5,835,407,8,865,418,11,838,453,2,829,463,2,0,0,0
"06001441100",14,1,0,0,0,0,932,148,2,1111,183,1,1111,187,1,261,28,4,1046,193,1,1099,206,2,1093,215,1,1089,219,0,0,0,0
"06001441200",8,3,0,0,0,0,1376,284,1,1607,336,0,1605,350,0,371,77,7,1518,364,2,1623,380,3,1611,406,0,1627,402,0,0,0,0
"06001441301",10,0,0,0,0,0,457,82,0,562,91,0,568,90,0,112,6,3,520,98,0,558,100,0,552,106,0,545,113,0,0,0,0
"06001441302",22,1,0,0,0,0,1097,195,0,1300,219,0,1312,216,0,284,34,2,1214,224,0,1289,238,1,1277,249,2,1274,254,0,0,0,0
"06001441401",23,2,0,0,0,0,1300,317,2,1576,360,2,1583,366,2,332,65,6,1463,384,5,1550,399,3,1513,436,2,1501,448,1,0,0,0
"06001441402",25,2,0,0,0,0,1093,367,0,1317,402,0,1319,408,0,265,37,6,1218,431,2,1289,438,2,1273,459,0,1269,463,0,0,0,0
"06001441501",18,0,0,0,0,0,1109,185,1,1364,229,0,1440,254,0,334,49,7,1427,267,1,1507,271,5,1501,281,0,1488,295,0,0,0,0
"06001441503",9,0,0,0,0,0,795,218,1,953,240,1,1007,429,1,349,95,0,1139,496,2,1356,496,5,1429,519,1,1508,447,1,0,0,0
"06001441521",28,2,0,0,0,0,1163,268,0,1380,313,0,1387,315,0,297,52,2,1252,318,2,1366,336,1,1369,336,1,1363,342,0,0,0,0
"06001441522",17,1,0,0,0,0,986,202,0,1198,248,0,1188,264,0,243,48,5,1108,270,0,1165,285,3,1151,299,3,1131,322,0,0,0,0
"06001441523",9,1,0,0,0,0,679,678,0,798,700,0,794,708,0,192,49,2,727,725,0,766,735,1,748,755,0,741,761,0,0,0,0
"06001441524",15,0,0,0,0,0,768,475,0,914,506,0,907,515,0,256,22,1,812,539,0,883,539,0,865,557,0,871,551,0,0,0,0
"06001441601",21,2,0,0,0,0,997,182,0,1202,210,0,1201,219,0,217,46,3,1138,219,5,1180,238,2,1170,248,2,1165,255,0,0,0,0
"06001441602",21,4,0,0,0,0,1070,221,0,1334,262,2,1327,283,1,291,41,7,1231,302,4,1289,316,6,1269,335,6,1269,341,1,0,0,0
"06001441700",18,5,0,0,0,0,1148,302,0,1555,469,2,1653,491,1,343,80,9,1525,532,8,1569,579,24,1481,689,3,1438,735,0,0,0,0
"06001441800",20,4,0,0,0,0,1230,300,2,1480,376,2,1483,381,3,321,66,5,1367,400,9,1455,408,6,1431,433,3,1421,445,2,0,0,0
"06001441921",8,0,0,0,0,0,387,423,1,481,443,0,482,445,0,93,19,2,452,455,1,456,467,4,456,469,0,457,468,0,0,0,0
"06001441923",4,1,0,0,0,0,125,70,0,146,96,1,138,103,1,27,18,2,128,101,1,135,101,1,130,107,1,127,110,1,0,0,0
"06001441924",23,5,0,0,0,0,1392,564,4,1700,638,6,1702,651,8,425,120,2,1555,705,8,1636,727,10,1578,790,8,1540,831,6,0,0,0
"06001441925",5,2,0,0,0,0,372,279,0,537,247,1,533,257,1,88,42,2,462,298,3,475,309,6,450,336,2,431,357,1,0,0,0
"06001441926",3,1,0,0,0,0,276,73,0,346,88,0,347,89,0,67,15,2,301,115,2,319,115,2,313,122,1,303,133,0,0,0,0
"06001441927",8,0,0,0,0,0,370,257,0,447,321,0,448,340,0,94,87,1,484,261,2,498,283,7,459,325,1,458,328,0,0,0,0
"06001442000",12,0,0,0,0,0,792,70,1,914,81,1,912,88,1,270,14,2,836,87,2,924,83,2,927,83,2,921,93,0,0,0,0
"06001442100",13,1,0,0,0,0,1211,165,0,1426,190,0,1427,192,0,395,35,3,1249,215,1,1394,225,0,1390,227,2,1387,230,2,0,0,0
"06001442200",23,3,0,0,0,0,1531,201,0,1807,238,5,1819,237,5,553,63,6,1628,249,6,1802,264,6,1801,263,5,1786,278,5,0,0,0
"06001442301",14,4,0,0,0,0,627,136,0,794,155,3,799,160,3,162,24,3,730,167,6,790,176,5,785,198,3,791,202,3,0,0,0
"06001442302",5,2,0,0,0,0,254,142,0,340,169,5,378,177,1,108,29,2,442,229,2,519,229,4,541,281,2,564,296,2,0,0,0
"06001442400",22,3,0,0,0,0,1044,199,0,1303,238,0,1302,327,0,308,63,7,1278,302,3,1352,312,6,1331,331,8,1320,350,0,0,0,0
"06001442500",20,4,1,0,0,0,1154,245,1,1410,279,1,1399,300,1,291,48,4,1305,319,5,1364,331,5,1307,392,1,1342,357,1,0,0,0
"06001442601",13,1,0,0,0,0,765,106,0,909,129,0,915,130,0,194,18,4,856,136,0,903,142,0,880,164,1,887,158,0,0,0,0
"06001442602",17,1,0,0,0,0,773,125,0,969,152,0,967,161,0,207,34,1,897,167,1,938,189,1,923,204,0,925,202,0,0,0,0
"06001442700",5,0,0,0,0,0,687,76,0,811,95,0,810,100,0,153,20,2,767,99,0,806,101,3,809,101,0,803,107,0,0,0,0
"06001442800",8,1,0,0,0,0,626,128,1,799,140,0,792,155,0,163,37,5,725,178,3,749,196,2,734,211,2,737,210,0,0,0,0
"06001442900",26,3,0,0,0,0,1426,208,0,1742,242,0,1740,260,1,329,50,11,1622,280,1,1696,299,6,1673,327,1,1663,337,0,0,0,0
"06001443001",14,0,0,0,0,0,527,101,0,696,116,0,691,129,0,154,18,5,647,153,0,651,166,3,632,186,2,624,196,0,0,0,0
"06001443002",19,1,0,0,0,0,1080,275,0,1313,319,1,1318,334,1,266,42,3,1230,390,2,1353,411,2,1344,429,2,1333,445,1,0,0,0
"06001443102",31,0,0,0,0,0,1113,114,0,1314,140,0,1318,140,0,358,19,1,1189,146,0,1301,172,0,1338,183,0,1348,175,0,0,0,0
"06001443103",16,0,0,0,0,0,882,114,0,1057,128,3,1061,130,2,335,22,3,997,125,2,1088,126,1,1102,130,1,1095,140,1,0,0,0
"06001443104",16,5,0,0,0,0,970,249,0,1193,298,0,1216,313,0,367,54,2,1076,320,0,1214,316,0,1198,333,0,1199,335,0,0,0,0
"06001443105",10,0,0,0,0,0,1081,140,0,1267,158,5,1271,158,5,388,24,5,1131,173,5,1250,182,5,1258,210,0,1293,215,0,0,0,0
"06001443200",15,0,0,0,0,0,912,101,5,1074,118,3,1074,124,3,297,22,2,1013,114,3,1089,113,3,1084,119,3,1082,121,3,0,0,0
"06001443301",9,1,0,0,0,0,896,124,0,1084,142,1,1100,135,0,298,40,0,997,135,0,1109,134,0,1111,132,0,1107,136,0,0,0,0
"06001443321",10,1,0,0,0,0,573,272,1,695,306,1,693,318,1,144,43,2,623,348,3,646,360,6,614,395,3,599,412,1,0,0,0
"06001443322",11,3,0,0,0,0,679,105,0,808,122,0,808,125,0,231,21,2,723,129,1,791,139,1,787,144,0,787,144,0,0,0,0
"06001444100",27,1,0,0,0,0,1621,211,0,2058,253,1,2053,274,2,417,64,8,1960,285,2,2026,304,3,2003,329,1,2007,325,1,0,0,0
"06001444200",20,1,0,0,0,0,1215,231,0,1608,261,0,1595,290,0,297,67,7,1501,309,5,1541,336,8,1496,385,4,1494,391,0,0,0,0
"06001444301",10,0,0,0,0,0,698,89,0,881,115,0,879,123,0,170,22,5,833,122,1,872,129,1,871,131,0,866,136,0,0,0,0
"06001444302",10,2,0,0,0,0,519,222,0,680,245,1,673,259,2,143,40,7,631,270,2,656,272,7,645,289,3,639,296,1,0,0,0
"06001444400",14,1,0,0,0,0,722,192,0,949,233,0,930,258,0,194,41,11,884,264,4,895,287,7,878,308,3,881,308,0,0,0,0
"06001444500",11,5,0,0,0,0,756,258,0,977,317,1,977,337,1,224,56,5,919,344,4,947,362,7,928,384,5,911,406,1,0,0,0
"06001444601",16,3,0,0,0,0,1001,128,0,1282,153,0,1276,167,0,234,28,9,1190,195,3,1236,201,5,1179,259,3,1225,216,0,0,0,0
"06001444602",20,0,0,0,0,0,969,294,1,1203,347,4,1222,353,3,231,49,10,1129,379,6,1162,405,11,1119,455,4,1101,475,2,0,0,0
"06001450101",21,2,0,0,0,0,373,168,1,477,448,1,567,362,1,138,33,0,591,288,5,623,302,5,618,312,1,609,321,1,0,0,0
"06001450102",25,1,0,0,0,0,607,150,0,750,168,0,785,163,0,181,24,3,724,165,0,783,166,3,767,183,2,761,193,0,0,0,0
"06001450200",20,1,0,0,0,0,622,1207,0,759,1240,0,751,1252,0,160,34,2,700,1246,3,713,1283,7,654,1348,1,709,1382,0,0,0,0
"06001450300",19,5,0,0,0,0,901,244,1,1128,284,0,1137,282,0,224,50,4,1093,287,3,1138,327,4,1162,304,4,1156,314,0,0,0,0
"06001450400",31,2,0,0,0,0,1186,254,0,1518,350,0,1551,359,0,312,76,9,1493,340,1,1540,365,8,1508,405,1,1542,451,0,0,0,0
"06001450501",14,2,0,0,0,0,806,151,0,965,182,0,964,191,0,176,25,5,915,194,1,950,201,4,948,207,1,936,219,1,0,0,0
"06001450502",12,3,0,0,0,0,1108,163,2,1349,185,3,1345,464,2,319,43,3,1304,229,5,1425,235,6,1468,273,3,1507,285,2,0,0,0
"06001450601",19,1,0,0,0,0,811,266,3,968,319,10,986,316,9,240,56,2,932,324,11,981,329,15,955,362,10,965,353,9,0,0,0
"06001450602",33,3,0,0,0,0,1966,324,0,2359,907,0,2378,911,0,521,79,6,2239,934,0,2334,955,2,2234,1054,2,2319,970,1,0,0,0
"06001450603",24,1,0,0,0,0,1094,147,0,1344,176,0,1345,187,0,279,32,4,1256,199,1,1332,200,0,1310,219,3,1312,220,0,0,0,0
"06001450604",20,1,0,0,0,0,1064,60,0,1301,73,0,1303,76,0,305,16,2,1224,82,2,1286,93,1,1272,108,1,1280,100,1,0,0,0
"06001450605",15,1,0,0,0,0,916,140,1,1097,159,2,1104,161,2,229,35,1,1039,168,5,1095,169,3,1102,163,2,1102,163,2,0,0,0
"06001450606",25,4,0,0,0,0,1478,137,0,1748,164,0,1757,163,0,403,25,3,1608,179,2,1730,195,0,1726,199,0,1723,202,0,0,0,0
"06001450607",14,2,0,0,0,0,470,261,2,586,285,0,589,281,0,156,49,2,537,304,1,582,300,1,564,320,1,598,295,0,0,0,0
"06001450701",29,2,0,0,0,0,1712,300,0,2164,343,0,2207,349,0,603,57,1,2077,367,2,2222,389,4,2210,419,2,2231,411,0,0,0,0
"06001450741",16,1,0,0,0,0,812,181,0,1010,211,2,1000,228,2,250,39,1,968,242,3,1019,256,2,1007,270,2,995,285,2,0,0,0
"06001450742",28,2,1,0,0,0,1032,182,6,1270,217,9,1320,225,8,276,40,5,1257,233,10,1340,249,7,1323,273,8,1326,279,6,0,0,0
"06001450743",14,1,0,0,0,0,572,223,0,699,253,0,699,252,0,177,34,2,644,250,0,691,260,0,669,281,1,673,278,0,0,0,0
"06001450744",28,1,0,0,0,0,1156,142,1,1391,173,0,1395,176,0,323,35,3,1291,186,1,1370,199,2,1362,209,0,1370,216,0,0,0,0
"06001450745",18,1,0,0,0,0,1110,241,0,1384,281,1,1424,289,2,426,57,1,1313,296,3,1452,308,2,1428,366,2,1472,358,1,0,0,0
"06001450746",4,2,0,0,0,0,765,158,0,915,198,0,917,198,1,188,26,6,863,203,1,901,212,3,883,234,0,877,240,0,0,0,0
"06001450750",0,0,0,0,0,0,675,299,3,861,440,0,916,474,0,214,72,9,839,483,3,881,510,12,824,577,4,803,602,0,0,0,0
"06001450751",8,1,0,0,0,0,212,52,0,304,253,0,479,526,0,203,89,3,699,418,4,956,451,1,1301,406,2,1711,447,0,0,0,0
"06001450752",25,4,0,0,0,0,966,237,0,1262,307,0,1354,388,0,348,135,8,1261,392,8,1339,417,7,1334,454,2,1384,442,0,0,0,0
"06001451101",19,1,0,0,0,0,1243,251,0,1613,322,3,1627,360,2,370,71,9,1536,369,5,1596,395,12,1587,419,4,1593,435,4,0,0,0
"06001451102",13,3,1,0,0,0,1018,71,0,1248,85,1,1266,90,1,338,21,2,1198,89,1,1267,95,1,1249,119,2,1276,88,1,0,0,0
"06001451201",29,2,0,0,0,0,1388,329,0,1748,513,0,1735,547,0,335,76,16,1658,537,6,1712,567,10,1671,617,3,1695,596,0,0,0,0
"06001451202",18,4,0,0,0,0,749,121,0,957,165,0,976,319,0,208,40,1,1036,296,1,1122,305,4,1153,342,4,1244,354,1,0,0,0
"06001451300",29,5,0,0,0,0,1449,227,1,1813,273,0,1807,293,0,347,40,3,1733,294,7,1798,299,3,1777,322,1,1774,326,0,0,0,0
"06001451401",17,1,0,0,0,0,1178,186,0,1427,223,0,1417,239,1,285,46,6,1356,249,2,1393,263,1,1376,280,1,1371,288,0,0,0,0
"06001451403",10,3,0,0,0,0,469,96,0,609,113,0,597,130,1,103,19,4,569,131,1,594,134,1,594,140,1,594,134,0,0,0,0
"06001451404",16,6,2,0,0,0,816,481,0,1069,568,0,1015,627,0,215,110,10,958,625,0,986,654,14,975,677,5,977,681,0,0,0,0
"06001451501",8,1,0,0,0,0,903,285,1,1145,312,0,1154,320,2,258,30,5,1140,321,7,1175,335,4,1174,353,2,1203,342,2,0,0,0
"06001451503",21,0,0,0,0,0,1115,219,3,1400,257,1,1403,289,1,279,51,5,1342,298,5,1407,298,5,1403,306,2,1400,317,1,0,0,0
"06001451504",9,2,0,0,0,0,396,138,0,489,154,1,486,157,0,102,21,2,441,167,0,470,170,3,464,175,4,457,186,0,0,0,0
"06001451505",11,4,0,0,0,0,873,93,0,1042,110,2,1052,112,0,231,15,4,1009,116,1,1040,122,2,1037,126,1,1038,126,0,0,0,0
"06001451506",6,0,0,0,0,0,441,90,1,522,99,0,521,107,0,92,19,1,484,118,2,504,124,1,502,127,0,502,127,0,0,0,0
"06001451601",13,2,1,0,0,0,958,247,1,1142,306,2,1162,319,1,277,51,4,1176,324,1,1267,324,5,1272,358,3,1297,354,1,0,0,0
"06001451602",15,2,0,0,0,0,1273,420,0,1583,534,1,1577,540,1,324,124,14,1473,551,9,1567,578,7,1550,597,3,1574,565,1,0,0,0
"06001451701",12,2,1,0,0,0,677,165,0,850,195,1,836,214,1,159,48,5,800,204,3,844,204,3,841,206,4,851,199,1,0,0,0
