"geo_id",1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"06001432700",0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001432800",6,4,9,6,3,6,0,1,4,0,0,0,1,1,1,0,2,1,1,2,2,0,0,1,0,0,0
"06001433000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"06001433102",0,2,1,3,2,1,2,0,0,29,0,0,0,5,3,17,2,16,0,0,1,0,0,0,0,0,0
"06001433103",0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"06001433104",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"06001433200",0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,18,14,1,5,1,3,0,0
"06001433300",0,0,0,0,0,0,0,1,0,0,20,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0
"06001433400",66,1,2,1,0,0,67,12,30,113,136,370,135,20,6,5,1,4,4,6,1,0,1,0,0,0,0
"06001433500",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"06001433600",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"06001433700",22,1,0,9,0,0,0,0,22,0,1,0,0,0,0,5,1,24,0,1,0,0,0,0,0,0,0
"06001433800",2,0,13,2,1,0,125,20,34,37,0,0,0,1,7,19,38,1,0,0,1,0,0,0,4,0,0
"06001433900",0,2,8,16,10,0,24,2,0,0,0,0,0,1,1,9,19,2,0,0,62,20,1,0,0,0,0
"06001434000",4,9,21,3,1,0,1,9,1,1,1,1,1,1,2,9,47,1,0,2,2,0,0,0,0,0,0
"06001435102",16,49,20,64,16,31,68,30,46,76,3,2,2,4,6,2,3,3,7,15,18,3,1,3,3,0,0
"06001435103",38,3,3,4,1,0,0,44,234,226,364,117,171,6,23,32,10,3,8,76,65,23,42,26,8,0,0
"06001435104",295,5,1,1,3,1,0,0,0,0,7,54,13,1,0,3,2,6,16,2,6,0,1,0,0,0,0
"06001435200",61,18,32,9,8,8,10,4,24,2,5,4,28,0,8,12,3,6,0,3,10,0,2,0,3,0,0
"06001435300",3,14,2,12,23,6,25,0,3,12,3,0,0,3,12,1,0,0,14,9,5,1,0,1,0,0,0
"06001435400",1,8,2,3,1,0,28,1,1,83,0,0,0,44,23,6,71,48,0,8,0,0,0,0,0,0,0
"06001435500",5,0,1,2,1,0,2,1,0,0,0,1,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0
"06001435601",1,71,2,1,28,1,6,0,0,0,1,9,7,1,0,0,0,11,0,0,1,1,0,0,0,0,0
"06001435602",3,5,16,22,36,10,8,0,2,1,19,0,3,5,6,8,3,4,0,3,4,0,0,0,0,0,0
"06001435700",0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"06001435800",0,0,0,6,0,0,0,0,0,0,0,40,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"06001435900",13,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001436000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,18,0,0,0,0,0
"06001436100",0,0,65,0,0,1,0,0,0,0,1,0,0,1,0,4,14,1,4,0,0,0,0,0,0,0,0
"06001436200",0,1,2,34,0,1,13,0,0,0,0,0,1,0,1,1,20,1,1,0,3,1,0,0,0,0,0
"06001436300",2,18,4,1,14,5,0,1,5,0,0,1,3,5,1,114,78,58,8,0,4,20,56,130,161,0,0
